ESTADOS,partido,cadeiras,ANO_ELEICAO,ambito
Alagoas,PT,NA,1998,cadeira
Alagoas,PTB,1,1998,cadeira
Alagoas,PDT,NA,1998,cadeira
Alagoas,PSB,1,1998,cadeira
Alagoas,PL,NA,1998,cadeira
Alagoas,PC do B,NA,1998,cadeira
Alagoas,PMN,1,1998,cadeira
Alagoas,PSD,1,1998,cadeira
Alagoas,PPS,1,1998,cadeira
Alagoas,PSC,NA,1998,cadeira
Alagoas,PST,NA,1998,cadeira
Alagoas,PV,NA,1998,cadeira
Alagoas,PSL,NA,1998,cadeira
Alagoas,PRONA,NA,1998,cadeira
Sergipe,PFL,NA,1998,cadeira
Sergipe,PSDB,1,1998,cadeira
Sergipe,PMDB,2,1998,cadeira
Sergipe,PPB,1,1998,cadeira
Sergipe,PT,1,1998,cadeira
Sergipe,PTB,NA,1998,cadeira
Sergipe,PDT,NA,1998,cadeira
Sergipe,PSB,1,1998,cadeira
Sergipe,PL,NA,1998,cadeira
Sergipe,PC do B,NA,1998,cadeira
Sergipe,PMN,1,1998,cadeira
Sergipe,PSD,NA,1998,cadeira
Sergipe,PPS,1,1998,cadeira
Sergipe,PSC,NA,1998,cadeira
Sergipe,PST,NA,1998,cadeira
Sergipe,PV,NA,1998,cadeira
Sergipe,PSL,NA,1998,cadeira
Sergipe,PRONA,NA,1998,cadeira
Bahia,PFL,20,1998,cadeira
Bahia,PSDB,6,1998,cadeira
Bahia,PMDB,3,1998,cadeira
Bahia,PPB,1,1998,cadeira
Bahia,PT,5,1998,cadeira
Bahia,PTB,1,1998,cadeira
Bahia,PDT,1,1998,cadeira
Bahia,PSB,NA,1998,cadeira
Bahia,PL,1,1998,cadeira
Bahia,PC do B,1,1998,cadeira
Bahia,PMN,NA,1998,cadeira
Bahia,PSD,NA,1998,cadeira
Bahia,PPS,NA,1998,cadeira
Bahia,PSC,NA,1998,cadeira
Bahia,PST,NA,1998,cadeira
Bahia,PV,NA,1998,cadeira
Bahia,PSL,NA,1998,cadeira
Bahia,PRONA,NA,1998,cadeira
Minas Gerais,PFL,8,1998,cadeira
Minas Gerais,PSDB,14,1998,cadeira
Minas Gerais,PMDB,9,1998,cadeira
Minas Gerais,PPB,7,1998,cadeira
Minas Gerais,PT,7,1998,cadeira
Minas Gerais,PTB,2,1998,cadeira
Minas Gerais,PDT,1,1998,cadeira
Minas Gerais,PSB,NA,1998,cadeira
Minas Gerais,PL,3,1998,cadeira
Minas Gerais,PC do B,1,1998,cadeira
Minas Gerais,PMN,NA,1998,cadeira
Minas Gerais,PSD,NA,1998,cadeira
Minas Gerais,PPS,NA,1998,cadeira
Minas Gerais,PSC,NA,1998,cadeira
Minas Gerais,PST,1,1998,cadeira
Minas Gerais,PV,NA,1998,cadeira
Minas Gerais,PSL,NA,1998,cadeira
Minas Gerais,PRONA,NA,1998,cadeira
Espirito Santo,PFL,1,1998,cadeira
Espirito Santo,PSDB,3,1998,cadeira
Espirito Santo,PMDB,1,1998,cadeira
Espirito Santo,PPB,1,1998,cadeira
Espirito Santo,PT,1,1998,cadeira
Espirito Santo,PTB,3,1998,cadeira
Espirito Santo,PDT,NA,1998,cadeira
Espirito Santo,PSB,NA,1998,cadeira
Espirito Santo,PL,NA,1998,cadeira
Espirito Santo,PC do B,NA,1998,cadeira
Espirito Santo,PMN,NA,1998,cadeira
Espirito Santo,PSD,NA,1998,cadeira
Espirito Santo,PPS,NA,1998,cadeira
Espirito Santo,PSC,NA,1998,cadeira
Espirito Santo,PST,NA,1998,cadeira
Espirito Santo,PV,NA,1998,cadeira
Espirito Santo,PSL,NA,1998,cadeira
Espirito Santo,PRONA,NA,1998,cadeira
Rio de Janeiro,PFL,9,1998,cadeira
Rio de Janeiro,PSDB,11,1998,cadeira
Rio de Janeiro,PMDB,2,1998,cadeira
Rio de Janeiro,PPB,6,1998,cadeira
Rio de Janeiro,PT,4,1998,cadeira
Rio de Janeiro,PTB,2,1998,cadeira
Rio de Janeiro,PDT,7,1998,cadeira
Rio de Janeiro,PSB,2,1998,cadeira
Rio de Janeiro,PL,NA,1998,cadeira
Rio de Janeiro,PC do B,1,1998,cadeira
Rio de Janeiro,PMN,NA,1998,cadeira
Rio de Janeiro,PSD,NA,1998,cadeira
Rio de Janeiro,PPS,NA,1998,cadeira
Rio de Janeiro,PSC,1,1998,cadeira
Rio de Janeiro,PST,NA,1998,cadeira
Rio de Janeiro,PV,1,1998,cadeira
Rio de Janeiro,PSL,NA,1998,cadeira
Rio de Janeiro,PRONA,NA,1998,cadeira
São Paulo,PFL,8,1998,cadeira
São Paulo,PSDB,15,1998,cadeira
São Paulo,PMDB,5,1998,cadeira
São Paulo,PPB,12,1998,cadeira
São Paulo,PT,14,1998,cadeira
São Paulo,PTB,5,1998,cadeira
São Paulo,PDT,4,1998,cadeira
São Paulo,PSB,2,1998,cadeira
São Paulo,PL,2,1998,cadeira
São Paulo,PC do B,1,1998,cadeira
São Paulo,PMN,NA,1998,cadeira
São Paulo,PSD,NA,1998,cadeira
São Paulo,PPS,1,1998,cadeira
São Paulo,PSC,NA,1998,cadeira
São Paulo,PST,NA,1998,cadeira
São Paulo,PV,NA,1998,cadeira
São Paulo,PSL,NA,1998,cadeira
São Paulo,PRONA,1,1998,cadeira
Paraná,PFL,6,1998,cadeira
Paraná,PSDB,5,1998,cadeira
Paraná,PMDB,4,1998,cadeira
Paraná,PPB,5,1998,cadeira
Paraná,PT,3,1998,cadeira
Paraná,PTB,6,1998,cadeira
Paraná,PDT,1,1998,cadeira
Paraná,PSB,NA,1998,cadeira
Paraná,PL,NA,1998,cadeira
Paraná,PC do B,NA,1998,cadeira
Paraná,PMN,NA,1998,cadeira
Paraná,PSD,NA,1998,cadeira
Paraná,PPS,NA,1998,cadeira
Paraná,PSC,NA,1998,cadeira
Paraná,PST,NA,1998,cadeira
Paraná,PV,NA,1998,cadeira
Paraná,PSL,NA,1998,cadeira
Paraná,PRONA,NA,1998,cadeira
Santa Catarina,PFL,3,1998,cadeira
Santa Catarina,PSDB,1,1998,cadeira
Santa Catarina,PMDB,4,1998,cadeira
Santa Catarina,PPB,4,1998,cadeira
Santa Catarina,PT,2,1998,cadeira
Santa Catarina,PTB,NA,1998,cadeira
Santa Catarina,PDT,2,1998,cadeira
Santa Catarina,PSB,NA,1998,cadeira
Santa Catarina,PL,NA,1998,cadeira
Santa Catarina,PC do B,NA,1998,cadeira
Santa Catarina,PMN,NA,1998,cadeira
Santa Catarina,PSD,NA,1998,cadeira
Santa Catarina,PPS,NA,1998,cadeira
Santa Catarina,PSC,NA,1998,cadeira
Santa Catarina,PST,NA,1998,cadeira
Santa Catarina,PV,NA,1998,cadeira
Santa Catarina,PSL,NA,1998,cadeira
Santa Catarina,PRONA,NA,1998,cadeira
R. G. do Sul,PFL,1,1998,cadeira
R. G. do Sul,PSDB,2,1998,cadeira
R. G. do Sul,PMDB,7,1998,cadeira
R. G. do Sul,PPB,5,1998,cadeira
R. G. do Sul,PT,8,1998,cadeira
R. G. do Sul,PTB,3,1998,cadeira
R. G. do Sul,PDT,4,1998,cadeira
R. G. do Sul,PSB,1,1998,cadeira
R. G. do Sul,PL,NA,1998,cadeira
R. G. do Sul,PC do B,NA,1998,cadeira
R. G. do Sul,PMN,NA,1998,cadeira
R. G. do Sul,PSD,NA,1998,cadeira
R. G. do Sul,PPS,NA,1998,cadeira
R. G. do Sul,PSC,NA,1998,cadeira
R. G. do Sul,PST,NA,1998,cadeira
R. G. do Sul,PV,NA,1998,cadeira
R. G. do Sul,PSL,NA,1998,cadeira
R. G. do Sul,PRONA,NA,1998,cadeira
M. G. do Sul,PFL,1,1998,cadeira
M. G. do Sul,PSDB,2,1998,cadeira
M. G. do Sul,PMDB,1,1998,cadeira
M. G. do Sul,PPB,1,1998,cadeira
M. G. do Sul,PT,2,1998,cadeira
M. G. do Sul,PTB,1,1998,cadeira
M. G. do Sul,PDT,NA,1998,cadeira
M. G. do Sul,PSB,NA,1998,cadeira
M. G. do Sul,PL,NA,1998,cadeira
M. G. do Sul,PC do B,NA,1998,cadeira
M. G. do Sul,PMN,NA,1998,cadeira
M. G. do Sul,PSD,NA,1998,cadeira
M. G. do Sul,PPS,NA,1998,cadeira
M. G. do Sul,PSC,NA,1998,cadeira
M. G. do Sul,PST,NA,1998,cadeira
M. G. do Sul,PV,NA,1998,cadeira
M. G. do Sul,PSL,NA,1998,cadeira
M. G. do Sul,PRONA,NA,1998,cadeira
Mato Grosso,PFL,1,1998,cadeira
Mato Grosso,PSDB,3,1998,cadeira
Mato Grosso,PMDB,2,1998,cadeira
Mato Grosso,PPB,NA,1998,cadeira
Mato Grosso,PT,NA,1998,cadeira
Mato Grosso,PTB,1,1998,cadeira
Mato Grosso,PDT,NA,1998,cadeira
Mato Grosso,PSB,NA,1998,cadeira
Mato Grosso,PL,1,1998,cadeira
Mato Grosso,PC do B,NA,1998,cadeira
Mato Grosso,PMN,NA,1998,cadeira
Mato Grosso,PSD,NA,1998,cadeira
Mato Grosso,PPS,NA,1998,cadeira
Mato Grosso,PSC,NA,1998,cadeira
Mato Grosso,PST,NA,1998,cadeira
Mato Grosso,PV,NA,1998,cadeira
Mato Grosso,PSL,NA,1998,cadeira
Mato Grosso,PRONA,NA,1998,cadeira
Goiás,PFL,2,1998,cadeira
Goiás,PSDB,2,1998,cadeira
Goiás,PMDB,8,1998,cadeira
Goiás,PPB,1,1998,cadeira
Goiás,PT,1,1998,cadeira
Goiás,PTB,NA,1998,cadeira
Goiás,PDT,NA,1998,cadeira
Goiás,PSB,NA,1998,cadeira
Goiás,PL,2,1998,cadeira
Goiás,PC do B,NA,1998,cadeira
Goiás,PMN,NA,1998,cadeira
Goiás,PSD,1,1998,cadeira
Goiás,PPS,NA,1998,cadeira
Goiás,PSC,NA,1998,cadeira
Goiás,PST,NA,1998,cadeira
Goiás,PV,NA,1998,cadeira
Goiás,PSL,NA,1998,cadeira
Goiás,PRONA,NA,1998,cadeira
Distrito Federal,PFL,1,1998,cadeira
Distrito Federal,PSDB,1,1998,cadeira
Distrito Federal,PMDB,1,1998,cadeira
Distrito Federal,PPB,2,1998,cadeira
Distrito Federal,PT,2,1998,cadeira
Distrito Federal,PTB,NA,1998,cadeira
Distrito Federal,PDT,NA,1998,cadeira
Distrito Federal,PSB,NA,1998,cadeira
Distrito Federal,PL,NA,1998,cadeira
Distrito Federal,PC do B,1,1998,cadeira
Distrito Federal,PMN,NA,1998,cadeira
Distrito Federal,PSD,NA,1998,cadeira
Distrito Federal,PPS,NA,1998,cadeira
Distrito Federal,PSC,NA,1998,cadeira
Distrito Federal,PST,NA,1998,cadeira
Distrito Federal,PV,NA,1998,cadeira
Distrito Federal,PSL,NA,1998,cadeira
Distrito Federal,PRONA,NA,1998,cadeira
Rondônia,PT,2,2002,cadeira
Rondônia,PFL,1,2002,cadeira
Rondônia,PMDB,2,2002,cadeira
Rondônia,PSDB,1,2002,cadeira
Rondônia,PPB,NA,2002,cadeira
Rondônia,PL,NA,2002,cadeira
Rondônia,PTB,1,2002,cadeira
Rondônia,PSB,NA,2002,cadeira
Rondônia,PDT,NA,2002,cadeira
Rondônia,PPS,1,2002,cadeira
Rondônia,PC do B,NA,2002,cadeira
Rondônia,PRONA,NA,2002,cadeira
Rondônia,PV,NA,2002,cadeira
Rondônia,PSD,NA,2002,cadeira
Rondônia,PST,NA,2002,cadeira
Rondônia,PSL,NA,2002,cadeira
Rondônia,PSC,NA,2002,cadeira
Rondônia,PSDC,NA,2002,cadeira
Rondônia,PMN,NA,2002,cadeira
Acre,PT,3,2002,cadeira
Acre,PFL,NA,2002,cadeira
Acre,PMDB,1,2002,cadeira
Acre,PSDB,NA,2002,cadeira
Acre,PPB,2,2002,cadeira
Acre,PL,NA,2002,cadeira
Acre,PTB,NA,2002,cadeira
Acre,PSB,NA,2002,cadeira
Acre,PDT,NA,2002,cadeira
Acre,PPS,1,2002,cadeira
Acre,PC do B,1,2002,cadeira
Acre,PRONA,NA,2002,cadeira
Acre,PV,NA,2002,cadeira
Acre,PSD,NA,2002,cadeira
Acre,PST,NA,2002,cadeira
Acre,PSL,NA,2002,cadeira
Acre,PSC,NA,2002,cadeira
Acre,PSDC,NA,2002,cadeira
Acre,PMN,NA,2002,cadeira
Amazonas,PT,NA,2002,cadeira
Amazonas,PFL,3,2002,cadeira
Amazonas,PMDB,NA,2002,cadeira
Amazonas,PSDB,NA,2002,cadeira
Amazonas,PPB,NA,2002,cadeira
Amazonas,PL,3,2002,cadeira
Amazonas,PTB,1,2002,cadeira
Amazonas,PSB,NA,2002,cadeira
Amazonas,PDT,NA,2002,cadeira
Amazonas,PPS,NA,2002,cadeira
Amazonas,PC do B,1,2002,cadeira
Amazonas,PRONA,NA,2002,cadeira
Amazonas,PV,NA,2002,cadeira
Amazonas,PSD,NA,2002,cadeira
Amazonas,PST,NA,2002,cadeira
Amazonas,PSL,NA,2002,cadeira
Amazonas,PSC,NA,2002,cadeira
Amazonas,PSDC,NA,2002,cadeira
Amazonas,PMN,NA,2002,cadeira
Roraima,PT,NA,2002,cadeira
Roraima,PFL,3,2002,cadeira
Roraima,PMDB,NA,2002,cadeira
Roraima,PSDB,NA,2002,cadeira
Roraima,PPB,1,2002,cadeira
Roraima,PL,1,2002,cadeira
Roraima,PTB,NA,2002,cadeira
Roraima,PSB,NA,2002,cadeira
Roraima,PDT,2,2002,cadeira
Roraima,PPS,NA,2002,cadeira
Roraima,PC do B,NA,2002,cadeira
Roraima,PRONA,NA,2002,cadeira
Roraima,PV,NA,2002,cadeira
Roraima,PSD,NA,2002,cadeira
Roraima,PST,1,2002,cadeira
Roraima,PSL,NA,2002,cadeira
Roraima,PSC,NA,2002,cadeira
Roraima,PSDC,NA,2002,cadeira
Roraima,PMN,NA,2002,cadeira
Pará,PT,3,2002,cadeira
Pará,PFL,1,2002,cadeira
Pará,PMDB,5,2002,cadeira
Pará,PSDB,4,2002,cadeira
Pará,PPB,1,2002,cadeira
Pará,PL,1,2002,cadeira
Pará,PTB,1,2002,cadeira
Pará,PSB,NA,2002,cadeira
Pará,PDT,1,2002,cadeira
Pará,PPS,NA,2002,cadeira
Pará,PC do B,NA,2002,cadeira
Pará,PRONA,NA,2002,cadeira
Pará,PV,NA,2002,cadeira
Pará,PSD,NA,2002,cadeira
Pará,PST,NA,2002,cadeira
Pará,PSL,NA,2002,cadeira
Pará,PSC,NA,2002,cadeira
Pará,PSDC,NA,2002,cadeira
Pará,PMN,NA,2002,cadeira
Amapá,PT,2,2002,cadeira
Amapá,PFL,NA,2002,cadeira
Amapá,PMDB,NA,2002,cadeira
Amapá,PSDB,1,2002,cadeira
Amapá,PPB,1,2002,cadeira
Amapá,PL,NA,2002,cadeira
Amapá,PTB,1,2002,cadeira
Amapá,PSB,1,2002,cadeira
Amapá,PDT,2,2002,cadeira
Amapá,PPS,NA,2002,cadeira
Amapá,PC do B,NA,2002,cadeira
Amapá,PRONA,NA,2002,cadeira
Amapá,PV,NA,2002,cadeira
Amapá,PSD,NA,2002,cadeira
Amapá,PST,NA,2002,cadeira
Amapá,PSL,NA,2002,cadeira
Amapá,PSC,NA,2002,cadeira
Amapá,PSDC,NA,2002,cadeira
Amapá,PMN,NA,2002,cadeira
Tocantins,PT,NA,2002,cadeira
Tocantins,PFL,3,2002,cadeira
Tocantins,PMDB,1,2002,cadeira
Tocantins,PSDB,2,2002,cadeira
Tocantins,PPB,1,2002,cadeira
Tocantins,PL,NA,2002,cadeira
Tocantins,PTB,NA,2002,cadeira
Tocantins,PSB,NA,2002,cadeira
Tocantins,PDT,NA,2002,cadeira
Tocantins,PPS,NA,2002,cadeira
Tocantins,PC do B,NA,2002,cadeira
Tocantins,PRONA,NA,2002,cadeira
Tocantins,PV,NA,2002,cadeira
Tocantins,PSD,1,2002,cadeira
Tocantins,PST,NA,2002,cadeira
Tocantins,PSL,NA,2002,cadeira
Tocantins,PSC,NA,2002,cadeira
Tocantins,PSDC,NA,2002,cadeira
Tocantins,PMN,NA,2002,cadeira
Maranhão,PT,1,2002,cadeira
Maranhão,PFL,7,2002,cadeira
Maranhão,PMDB,2,2002,cadeira
Maranhão,PSDB,2,2002,cadeira
Maranhão,PPB,1,2002,cadeira
Maranhão,PL,1,2002,cadeira
Maranhão,PTB,NA,2002,cadeira
Maranhão,PSB,1,2002,cadeira
Maranhão,PDT,3,2002,cadeira
Maranhão,PPS,NA,2002,cadeira
Maranhão,PC do B,NA,2002,cadeira
Maranhão,PRONA,NA,2002,cadeira
Maranhão,PV,NA,2002,cadeira
Maranhão,PSD,NA,2002,cadeira
Maranhão,PST,NA,2002,cadeira
Maranhão,PSL,NA,2002,cadeira
Maranhão,PSC,NA,2002,cadeira
Maranhão,PSDC,NA,2002,cadeira
Maranhão,PMN,NA,2002,cadeira
Piauí,PT,1,2002,cadeira
Piauí,PFL,4,2002,cadeira
Piauí,PMDB,2,2002,cadeira
Piauí,PSDB,2,2002,cadeira
Piauí,PPB,NA,2002,cadeira
Piauí,PL,NA,2002,cadeira
Piauí,PTB,NA,2002,cadeira
Piauí,PSB,NA,2002,cadeira
Piauí,PDT,NA,2002,cadeira
Piauí,PPS,NA,2002,cadeira
Piauí,PC do B,1,2002,cadeira
Piauí,PRONA,NA,2002,cadeira
Piauí,PV,NA,2002,cadeira
Piauí,PSD,NA,2002,cadeira
Piauí,PST,NA,2002,cadeira
Piauí,PSL,NA,2002,cadeira
Piauí,PSC,NA,2002,cadeira
Piauí,PSDC,NA,2002,cadeira
Piauí,PMN,NA,2002,cadeira
Ceará,PT,2,2002,cadeira
Ceará,PFL,2,2002,cadeira
Ceará,PMDB,5,2002,cadeira
Ceará,PSDB,8,2002,cadeira
Ceará,PPB,1,2002,cadeira
Ceará,PL,2,2002,cadeira
Ceará,PTB,NA,2002,cadeira
Ceará,PSB,NA,2002,cadeira
Ceará,PDT,NA,2002,cadeira
Ceará,PPS,1,2002,cadeira
Ceará,PC do B,1,2002,cadeira
Ceará,PRONA,NA,2002,cadeira
Ceará,PV,NA,2002,cadeira
Ceará,PSD,NA,2002,cadeira
Ceará,PST,NA,2002,cadeira
Ceará,PSL,NA,2002,cadeira
Ceará,PSC,NA,2002,cadeira
Ceará,PSDC,NA,2002,cadeira
Ceará,PMN,NA,2002,cadeira
R. G. do Norte,PT,1,2002,cadeira
R. G. do Norte,PFL,2,2002,cadeira
R. G. do Norte,PMDB,3,2002,cadeira
R. G. do Norte,PSDB,NA,2002,cadeira
R. G. do Norte,PPB,1,2002,cadeira
R. G. do Norte,PL,NA,2002,cadeira
R. G. do Norte,PTB,1,2002,cadeira
R. G. do Norte,PSB,NA,2002,cadeira
R. G. do Norte,PDT,NA,2002,cadeira
R. G. do Norte,PPS,NA,2002,cadeira
R. G. do Norte,PC do B,NA,2002,cadeira
R. G. do Norte,PRONA,NA,2002,cadeira
R. G. do Norte,PV,NA,2002,cadeira
R. G. do Norte,PSD,NA,2002,cadeira
R. G. do Norte,PST,NA,2002,cadeira
R. G. do Norte,PSL,NA,2002,cadeira
R. G. do Norte,PSC,NA,2002,cadeira
R. G. do Norte,PSDC,NA,2002,cadeira
R. G. do Norte,PMN,NA,2002,cadeira
Paraíba,PT,1,2002,cadeira
Paraíba,PFL,1,2002,cadeira
Paraíba,PMDB,2,2002,cadeira
Paraíba,PSDB,3,2002,cadeira
Paraíba,PPB,1,2002,cadeira
Paraíba,PL,1,2002,cadeira
Paraíba,PTB,2,2002,cadeira
Paraíba,PSB,NA,2002,cadeira
Paraíba,PDT,NA,2002,cadeira
Paraíba,PPS,NA,2002,cadeira
Paraíba,PC do B,NA,2002,cadeira
Paraíba,PRONA,NA,2002,cadeira
Paraíba,PV,NA,2002,cadeira
Paraíba,PSD,1,2002,cadeira
Paraíba,PST,NA,2002,cadeira
Paraíba,PSL,NA,2002,cadeira
Paraíba,PSC,NA,2002,cadeira
Paraíba,PSDC,NA,2002,cadeira
Paraíba,PMN,NA,2002,cadeira
Pernambuco,PT,3,2002,cadeira
Pernambuco,PFL,5,2002,cadeira
Pernambuco,PMDB,4,2002,cadeira
Pernambuco,PSDB,3,2002,cadeira
Pernambuco,PPB,3,2002,cadeira
Pernambuco,PL,1,2002,cadeira
Pernambuco,PTB,NA,2002,cadeira
Pernambuco,PSB,4,2002,cadeira
Pernambuco,PDT,NA,2002,cadeira
Pernambuco,PPS,1,2002,cadeira
Pernambuco,PC do B,1,2002,cadeira
Pernambuco,PRONA,NA,2002,cadeira
Pernambuco,PV,NA,2002,cadeira
Pernambuco,PSD,NA,2002,cadeira
Pernambuco,PST,NA,2002,cadeira
Pernambuco,PSL,NA,2002,cadeira
Pernambuco,PSC,NA,2002,cadeira
Pernambuco,PSDC,NA,2002,cadeira
Pernambuco,PMN,NA,2002,cadeira
Alagoas,PT,NA,2002,cadeira
Alagoas,PFL,2,2002,cadeira
Alagoas,PMDB,1,2002,cadeira
Alagoas,PSDB,1,2002,cadeira
Alagoas,PPB,NA,2002,cadeira
Alagoas,PL,1,2002,cadeira
Alagoas,PTB,2,2002,cadeira
Alagoas,PSB,2,2002,cadeira
Alagoas,PDT,NA,2002,cadeira
Alagoas,PPS,NA,2002,cadeira
Alagoas,PC do B,NA,2002,cadeira
Alagoas,PRONA,NA,2002,cadeira
Alagoas,PV,NA,2002,cadeira
Alagoas,PSD,NA,2002,cadeira
Alagoas,PST,NA,2002,cadeira
Alagoas,PSL,NA,2002,cadeira
Alagoas,PSC,NA,2002,cadeira
Alagoas,PSDC,NA,2002,cadeira
Alagoas,PMN,NA,2002,cadeira
Sergipe,PT,1,2002,cadeira
Sergipe,PFL,2,2002,cadeira
Sergipe,PMDB,1,2002,cadeira
Sergipe,PSDB,1,2002,cadeira
Sergipe,PPB,1,2002,cadeira
Sergipe,PL,1,2002,cadeira
Sergipe,PTB,NA,2002,cadeira
Sergipe,PSB,NA,2002,cadeira
Sergipe,PDT,NA,2002,cadeira
Sergipe,PPS,NA,2002,cadeira
Sergipe,PC do B,NA,2002,cadeira
Sergipe,PRONA,NA,2002,cadeira
Sergipe,PV,NA,2002,cadeira
Sergipe,PSD,NA,2002,cadeira
Sergipe,PST,NA,2002,cadeira
Sergipe,PSL,NA,2002,cadeira
Sergipe,PSC,NA,2002,cadeira
Sergipe,PSDC,NA,2002,cadeira
Sergipe,PMN,1,2002,cadeira
Bahia,PT,7,2002,cadeira
Bahia,PFL,19,2002,cadeira
Bahia,PMDB,3,2002,cadeira
Bahia,PSDB,2,2002,cadeira
Bahia,PPB,2,2002,cadeira
Bahia,PL,NA,2002,cadeira
Bahia,PTB,1,2002,cadeira
Bahia,PSB,NA,2002,cadeira
Bahia,PDT,1,2002,cadeira
Bahia,PPS,1,2002,cadeira
Bahia,PC do B,2,2002,cadeira
Bahia,PRONA,NA,2002,cadeira
Bahia,PV,1,2002,cadeira
Bahia,PSD,NA,2002,cadeira
Bahia,PST,NA,2002,cadeira
Bahia,PSL,NA,2002,cadeira
Bahia,PSC,NA,2002,cadeira
Bahia,PSDC,NA,2002,cadeira
Bahia,PMN,NA,2002,cadeira
Minas Gerais,PT,11,2002,cadeira
Minas Gerais,PFL,7,2002,cadeira
